eventID,Agency,year,month,day,hour,minute,second,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,moment,scaling,source,mpp,mpr,mrr,mrt,mtp,mtt
12942522,ISC-GEM,2008,4,16,19,19,36.18,140.0810,39.0370,3.50,3.10,110.00,167.90,5.20,5.81,0.10,6.37,17,    gcmt  ,-0.85,5.73,-0.1,1.99,1.74,0.95
13225416,ISC-GEM,2008,4,18,20,39,7.13,-178.9020,-17.3520,4.20,3.90,115.30,557.20,6.30,6.32,0.10,3.71,18,    gcmt  ,-0.75,-1.63,-2.19,-0.31,2.08,2.94
12942545,ISC-GEM,2008,4,18,21,11,0.16,-176.2810,-27.7150,7.00,5.60,112.70,35.00,4.50,5.77,0.10,5.56,17,    gcmt  ,-3.76,3.77,4.04,0.63,-1.04,-0.28
12942553,ISC-GEM,2008,4,19,3,12,25.98,125.7200,-7.8090,5.30,3.30,70.40,15.00,3.30,6.08,0.10,1.61,18,    gcmt  ,-0.04,-0.74,0.31,-0.28,-1.42,-0.26
13376158,ISC-GEM,2008,4,19,5,58,42.67,168.9160,-20.3500,5.10,4.70,93.00,20.00,3.50,6.25,0.10,2.95,18,    gcmt  ,0.81,1.64,1.57,0,1.27,-2.38
10882152,ISC-GEM,2008,4,19,10,21,14.63,125.6780,-7.8770,4.90,3.40,65.00,23.10,3.70,5.94,0.10,1.00,18,    gcmt  ,-0.03,-0.53,0.17,-0.17,-0.84,-0.13
10882156,ISC-GEM,2008,4,20,13,1,22.41,125.7340,-7.8810,6.00,3.80,67.40,15.00,3.40,5.60,0.10,3.09,17,    gcmt  ,-0.82,-1.11,2.31,-1.35,-1.59,-1.48
13225753,ISC-GEM,2008,4,23,18,28,43.54,121.7800,22.8820,3.00,2.70,98.20,18.30,3.60,5.98,0.10,1.15,18,    gcmt  ,-0.72,0.3,-0.02,0.2,-0.81,0.74
13376229,ISC-GEM,2008,4,24,1,19,12.54,168.8010,-20.1970,6.10,5.60,161.00,20.00,3.80,5.61,0.10,3.24,17,    gcmt  ,2.31,1.78,-2.42,-1.04,-0.81,0.12
13226093,ISC-GEM,2008,4,24,12,14,51.02,-23.5970,-1.1910,7.90,5.80,136.30,15.00,6.70,6.47,0.10,6.34,18,    gcmt  ,-1.13,1.91,0.37,1.43,-5.87,0.76
12948644,ISC-GEM,2008,4,26,23,34,50.45,164.3060,-49.0580,5.60,5.50,9.70,15.00,3.30,5.94,0.10,0.99,18,    gcmt  ,-0.61,-0.71,0.38,-0.43,-0.21,0.23
10910637,ISC-GEM,2008,4,27,14,35,30.28,-16.7060,-35.5270,10.60,8.40,150.20,15.10,3.60,5.63,0.10,3.38,17,    gcmt  ,1.41,0.23,-0.17,0.11,3.1,-1.25
13226587,ISC-GEM,2008,4,28,0,6,27.76,-100.0830,17.8610,3.30,2.80,94.70,61.80,5.20,5.84,0.10,7.00,17,    gcmt  ,2.95,-0.82,-6.48,0.33,-4.16,3.53
13226649,ISC-GEM,2008,4,28,15,57,52.5,-24.9200,-58.7130,7.60,6.00,57.20,15.00,12.70,6.07,0.10,1.54,18,    gcmt  ,-1.36,0.86,1.19,-0.13,0.01,0.18
12948712,ISC-GEM,2008,4,28,18,33,34.51,169.0580,-19.7980,4.50,4.50,100.80,32.00,3.70,6.39,0.10,4.78,18,    gcmt  ,-4.17,-0.18,4.5,0.15,2.03,-0.33
12948710,ISC-GEM,2008,4,28,20,26,49.29,169.0250,-20.1760,5.70,5.30,106.40,9.60,3.50,6.04,0.10,1.42,18,    gcmt  ,0.31,-0.4,-1.25,-0.27,-0.71,0.94
13226722,ISC-GEM,2008,4,29,5,26,4.97,142.1190,41.4500,3.60,3.10,137.20,55.40,5.00,5.77,0.10,5.55,17,    gcmt  ,-4.19,2.66,4.49,1.41,-1.71,-0.3
12948722,ISC-GEM,2008,4,29,19,10,2.28,127.5600,-6.0880,4.60,3.20,64.20,410.00,6.40,5.93,0.10,9.56,17,    gcmt  ,1.56,2.03,0.63,-7.53,-5.2,-2.19
12948754,ISC-GEM,2008,5,1,4,57,49.93,168.9360,-19.3910,5.60,5.00,131.10,35.00,55.60,5.69,0.10,4.17,17,    gcmt  ,-3.68,-0.19,3.89,-0.27,1.75,-0.21
12948790,ISC-GEM,2008,5,2,1,33,36.97,-177.5500,51.8230,4.10,3.30,7.90,14.00,3.50,6.60,0.10,0.97,19,    gcmt  ,-0.3,-0.25,-0.03,0.13,-0.87,0.34
12948815,ISC-GEM,2008,5,3,19,1,46.33,155.1100,-6.6750,5.80,4.40,69.20,36.30,5.00,5.71,0.10,4.53,17,    gcmt  ,-1.61,-0.93,4.05,0.95,2.55,-2.44
13227629,ISC-GEM,2008,5,7,16,2,4.29,141.6340,36.1860,3.70,3.50,89.80,33.00,4.50,6.19,0.10,2.41,18,    gcmt  ,-1.51,1.64,1.61,0.63,-0.54,-0.1
13227632,ISC-GEM,2008,5,7,16,12,27.71,141.7710,36.2990,6.00,4.60,138.00,38.30,4.80,5.37,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
13227636,ISC-GEM,2008,5,7,16,16,37.91,141.7540,36.1950,4.00,3.90,178.90,33.50,4.60,6.07,0.10,1.59,18,    gcmt  ,-1.09,1,1.14,0.45,-0.27,-0.05
13227637,ISC-GEM,2008,5,7,16,24,10.79,141.9560,36.0950,6.50,5.20,150.80,36.00,4.60,5.24,0.21,       ,    ,          ,       ,       ,       ,       ,       ,       
13227641,ISC-GEM,2008,5,7,16,45,20.23,141.5550,36.2200,3.70,3.50,61.10,37.20,4.80,6.86,0.10,2.37,19,    gcmt  ,-1.01,1.91,1.12,0.79,-0.47,-0.11
13227648,ISC-GEM,2008,5,7,17,31,18.62,141.7350,36.2680,5.40,4.80,118.80,37.60,4.70,5.82,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
13376526,ISC-GEM,2008,5,9,21,51,29.77,143.2660,12.5470,4.20,3.20,49.60,76.00,5.20,6.75,0.10,1.67,19,    gcmt  ,1.64,0.08,-0.79,0.87,0.03,-0.85
10925162,ISC-GEM,2008,5,10,19,42,1.27,122.5850,23.9430,3.20,2.20,168.00,30.00,3.90,5.65,0.10,3.66,17,    gcmt  ,0.72,1.84,1.31,2.61,-0.26,-2.03
13228121,ISC-GEM,2008,5,12,6,28,0.47,103.3960,30.9800,3.30,2.90,37.20,10.00,3.80,7.91,0.10,0.90,21,    gcmt  ,-0.57,0.56,0.57,-0.2,-0.35,0.01
13228160,ISC-GEM,2008,5,12,8,21,40.2,104.1580,31.4990,4.40,4.10,108.70,10.00,3.60,5.98,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
13228161,ISC-GEM,2008,5,12,8,26,12.78,103.9840,31.4000,6.00,5.20,111.10,10.00,3.80,5.94,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
13228165,ISC-GEM,2008,5,12,8,47,24.92,105.1260,32.2180,5.20,4.30,56.00,10.00,3.70,5.80,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
11533161,ISC-GEM,2008,5,12,9,23,34.25,104.8770,32.0790,4.90,4.50,103.10,10.00,3.70,5.75,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
12893949,ISC-GEM,2008,5,12,11,11,2.45,103.6270,31.2180,4.00,3.40,56.70,10.00,3.80,6.09,0.10,1.65,18,    gcmt  ,-0.83,0.2,-0.56,-0.35,1.12,1.39
13228259,ISC-GEM,2008,5,12,20,8,49.3,104.0100,31.4140,3.70,3.40,62.90,15.00,3.60,5.62,0.10,3.35,17,    gcmt  ,-2.78,1.43,2.4,-0.69,-1.41,0.38
12063498,ISC-GEM,2008,5,13,7,7,8.63,103.2710,30.8660,3.50,3.20,56.70,10.00,3.80,5.77,0.10,5.61,17,    gcmt  ,-5.18,1.17,4.88,-0.58,-2.22,0.3
10939580,ISC-GEM,2008,5,14,21,47,40.98,-142.2410,-56.8420,12.80,9.20,30.60,10.00,25.00,5.72,0.10,4.72,17,    gcmt  ,-3.53,-0.21,-0.24,0.27,2.97,3.77
12949349,ISC-GEM,2008,5,15,14,23,30.54,-25.6170,-58.0150,6.70,5.70,61.80,50.00,5.40,5.94,0.10,0.99,18,    gcmt  ,-0.39,0.41,-0.21,-0.62,0.39,0.6
12949396,ISC-GEM,2008,5,16,5,25,48.57,103.4370,31.3170,3.80,3.30,45.30,10.00,3.70,5.63,0.10,3.38,17,    gcmt  ,-2.73,1,-0.61,-0.34,-0.94,3.34
12949410,ISC-GEM,2008,5,17,17,8,25.64,105.0090,32.2040,3.10,3.00,57.00,12.10,3.60,5.76,0.10,5.40,17,    gcmt  ,-2.32,0.42,5.03,-0.61,-3.12,-2.71
12949433,ISC-GEM,2008,5,18,12,17,23.75,101.3610,-3.1510,4.60,3.60,62.40,32.00,3.90,5.71,0.10,4.44,17,    gcmt  ,-1.45,-1.19,3.4,2.15,2.27,-1.95
12949484,ISC-GEM,2008,5,19,3,16,14.29,31.9440,-47.7740,8.20,6.20,84.70,10.00,3.30,5.94,0.10,0.99,18,    gcmt  ,-0.54,-0.15,-0.08,0.06,0.79,0.62
13376713,ISC-GEM,2008,5,19,10,8,36.39,131.9470,42.5540,3.60,3.40,164.20,518.70,6.50,5.65,0.10,3.70,17,    gcmt  ,-1.46,-2.58,0.06,1.29,2.41,1.41
13229035,ISC-GEM,2008,5,19,14,26,46.01,99.0690,1.6440,4.70,3.50,74.80,16.70,3.60,6.02,0.10,1.30,18,    gcmt  ,1.12,0.27,-0.09,0.09,0.67,-1.03
13229154,ISC-GEM,2008,5,20,13,53,36.76,178.7560,51.1050,4.80,3.50,3.70,33.60,4.50,6.28,0.10,3.25,18,    gcmt  ,0.18,1.14,1.97,2.21,-0.32,-2.16
10971876,ISC-GEM,2008,5,20,15,16,6.41,-78.0440,-44.5290,13.70,10.60,87.00,15.00,25.00,5.58,0.10,2.84,17,    gcmt  ,-1.19,-1.32,-0.29,-0.05,-2.12,1.48
10941538,ISC-GEM,2008,5,20,17,8,0.51,101.4140,-3.1940,4.70,3.70,65.90,51.90,5.00,5.58,0.10,2.89,17,    gcmt  ,-0.95,-0.79,2.08,1.58,1.42,-1.13
12949668,ISC-GEM,2008,5,23,19,35,35.18,-34.9380,7.3420,5.80,4.10,126.40,10.00,3.60,6.48,0.10,6.44,18,    gcmt  ,0.1,-0.75,-0.12,-0.19,-6.39,0.02
13229574,ISC-GEM,2008,5,23,22,50,36.32,129.5880,-6.9940,5.00,3.40,61.50,125.00,4.90,5.76,0.10,5.31,17,    gcmt  ,-3.7,2.79,0.34,1.87,2.08,3.37
12949707,ISC-GEM,2008,5,24,13,24,7.74,155.9860,-7.1900,4.60,3.70,55.80,43.80,4.70,5.90,0.10,0.87,18,    gcmt  ,-0.49,-0.44,0.47,-0.17,0.56,0.03
13229681,ISC-GEM,2008,5,24,19,20,43.31,-73.6590,4.4450,4.80,4.00,102.70,10.00,25.00,5.87,0.10,7.95,17,    gcmt  ,-4.56,0.67,0.69,-1.05,6.64,3.86
12949752,ISC-GEM,2008,5,25,8,21,49.98,105.4000,32.5880,3.10,2.90,45.30,18.00,3.80,6.07,0.10,1.59,18,    gcmt  ,-1.37,-0.12,-0.03,0.15,-0.75,1.4
13229784,ISC-GEM,2008,5,25,19,18,23.18,-153.7260,55.9470,4.30,3.90,20.00,7.90,3.50,5.89,0.10,8.46,17,    gcmt  ,-1.08,3.78,3.74,6.44,-2.19,-2.66
13229884,ISC-GEM,2008,5,26,15,1,32.45,-83.0070,8.3330,4.90,4.10,9.60,10.00,7.30,5.56,0.10,2.72,17,    gcmt  ,-0.47,-0.25,2.12,0.18,2.15,-1.64
12949858,ISC-GEM,2008,5,27,5,51,12.38,147.4600,-56.6570,6.90,5.50,95.80,10.60,3.40,5.85,0.10,7.24,17,    gcmt  ,-3.09,0.36,-0.61,1.27,-6.26,3.69
12949851,ISC-GEM,2008,5,27,11,27,55.81,-91.0690,13.5950,4.90,3.40,35.40,30.00,22.40,5.67,0.10,3.92,17,    gcmt  ,-0.31,-1.37,2.96,1.96,1.32,-2.65
13230288,ISC-GEM,2008,5,29,15,46,1.61,-21.1200,63.9410,2.80,2.10,13.70,10.00,3.50,6.29,0.10,3.38,18,    gcmt  ,0.63,-0.61,-0.7,0.23,3.29,0.07
13230365,ISC-GEM,2008,5,30,7,25,39.61,141.6700,30.7850,4.50,3.60,61.70,15.00,3.60,5.77,0.10,5.63,17,    gcmt  ,-4.74,3.38,4.03,0.03,1.12,0.71
12949991,ISC-GEM,2008,5,30,10,44,11.72,0.9380,-54.8150,10.10,7.70,96.30,10.00,25.00,5.67,0.10,3.98,17,    gcmt  ,-3.69,0.3,-0.32,-0.01,-0.95,4.01
12950033,ISC-GEM,2008,5,31,4,37,55.91,80.4350,-41.3170,5.10,4.20,103.80,9.30,3.50,6.41,0.10,5.05,18,    gcmt  ,-4.93,0,-0.06,0.69,-0.69,4.99
10955765,ISC-GEM,2008,5,31,23,16,5.12,-112.0700,-28.8230,11.00,8.00,166.70,10.00,25.00,5.79,0.10,5.89,17,    gcmt  ,3.25,-0.7,-0.44,0.27,-5,-2.8
10955772,ISC-GEM,2008,6,1,1,57,23.54,121.4030,20.1430,3.50,2.60,68.30,31.00,3.90,6.34,0.10,3.93,18,    gcmt  ,-3.08,-2.65,1.88,-1.23,-0.81,1.2
12950053,ISC-GEM,2008,6,1,14,31,4.42,149.9440,-59.5960,7.70,5.60,93.80,15.00,3.30,6.50,0.10,6.87,18,    gcmt  ,-4.18,0.08,-0.08,-0.19,-5.42,4.26
10968368,ISC-GEM,2008,6,2,4,19,51.92,-173.5740,-15.2240,7.20,6.70,175.80,45.00,6.00,5.61,0.10,3.23,17,    gcmt  ,-0.38,0.94,-0.24,-2.98,0.63,0.63
12950144,ISC-GEM,2008,6,3,16,20,50.41,161.4700,-10.4520,5.10,3.90,61.70,84.00,4.80,6.23,0.10,2.70,18,    gcmt  ,2,-0.49,-2.37,0.49,1.4,0.37
12950143,ISC-GEM,2008,6,3,17,31,33.57,120.2030,-8.1640,5.30,3.40,64.80,17.50,3.50,5.89,0.10,0.84,18,    gcmt  ,0.03,-0.11,0.64,-0.51,-0.04,-0.68
12950141,ISC-GEM,2008,6,3,21,3,48.82,120.2570,-8.1140,4.80,3.00,65.70,17.50,3.50,5.76,0.10,5.45,17,    gcmt  ,0.12,-0.39,3.79,-3.83,-0.24,-3.92
12950140,ISC-GEM,2008,6,3,22,4,28.78,120.2230,-8.0630,4.80,3.10,68.30,17.50,3.50,6.00,0.10,1.24,18,    gcmt  ,0.02,-0.18,0.87,-0.85,-0.11,-0.9
13231026,ISC-GEM,2008,6,4,17,3,5.58,139.1030,41.5630,3.70,3.30,124.80,198.20,5.20,5.69,0.10,4.26,17,    gcmt  ,0.02,-3.15,1.04,-0.66,-2.61,-1.06
12950248,ISC-GEM,2008,6,5,2,16,47.49,-91.2180,-38.8000,10.10,8.60,153.80,10.00,5.00,6.00,0.10,1.23,18,    gcmt  ,-0.09,-0.3,-0.09,-0.01,-1.18,0.18
10971963,ISC-GEM,2008,6,5,5,22,26.69,-91.7390,-38.8030,9.00,7.00,4.90,10.00,25.00,5.85,0.10,7.37,17,    gcmt  ,-0.55,-1.59,-0.38,-0.01,-7.15,0.94
11685476,ISC-GEM,2008,6,6,13,42,48.62,127.8890,-7.5630,5.10,3.40,66.30,122.00,4.90,5.97,0.10,1.11,18,    gcmt  ,-0.01,0.3,1.07,-0.05,0.08,-1.06
13231364,ISC-GEM,2008,6,8,12,25,29.37,21.5280,37.9610,2.10,2.00,21.90,16.00,3.40,6.38,0.10,4.56,18,    gcmt  ,-3.58,-0.79,-0.29,-1.39,2.16,3.87
12920889,ISC-GEM,2008,6,10,4,13,35.53,167.9330,-18.1940,5.80,4.70,75.70,20.00,3.50,5.91,0.10,0.89,18,    gcmt  ,-0.7,-0.47,0.69,0.23,0.15,0.02
10994170,ISC-GEM,2008,6,10,5,49,38.18,168.0120,-18.2920,9.60,7.80,136.90,20.00,18.50,5.59,0.10,2.99,17,    gcmt  ,-2.04,-1.75,2.27,0.86,0.67,-0.23
12921002,ISC-GEM,2008,6,12,5,30,45.17,-113.9160,-50.1470,10.00,7.30,156.60,10.00,25.00,5.90,0.10,8.79,17,    gcmt  ,-2.49,1.29,-0.58,0.65,8.22,3.08
13377361,ISC-GEM,2008,6,13,23,43,46.59,140.8410,39.0000,2.60,2.60,106.80,13.30,3.50,6.88,0.10,2.58,19,    gcmt  ,-2.37,-0.26,2.46,-0.16,-0.88,-0.1
11120852,ISC-GEM,2008,6,14,0,20,12.17,140.6630,38.8840,3.60,2.80,140.60,10.00,3.60,5.62,0.35,       ,    ,          ,       ,       ,       ,       ,       ,       
11783097,ISC-GEM,2008,6,15,1,13,11.22,-179.6110,-17.8070,4.60,4.20,130.10,606.20,6.40,5.93,0.10,0.98,18,    gcmt  ,-0.04,-0.79,-0.21,0.49,-0.21,0.25
12921148,ISC-GEM,2008,6,15,8,37,17.69,-107.5960,-36.4030,7.60,6.80,176.30,10.00,4.80,6.02,0.10,1.31,18,    gcmt  ,-0.53,-0.17,-0.06,0.13,-1.17,0.59
12921233,ISC-GEM,2008,6,17,17,42,9.41,-82.7040,4.9580,6.00,5.10,86.10,10.00,9.60,5.94,0.10,1.00,18,    gcmt  ,-0.1,0.03,-0.08,0.13,0.99,0.18
13378208,ISC-GEM,2008,6,21,11,36,24.82,22.0000,36.0830,3.10,2.60,41.60,25.00,3.80,5.64,0.10,3.60,17,    gcmt  ,-0.25,-0.9,3,1.18,1.63,-2.75
13378290,ISC-GEM,2008,6,22,7,22,7.41,157.8610,-8.8820,5.20,4.30,50.70,16.70,3.40,5.77,0.10,5.57,17,    gcmt  ,-1.6,-2.8,3.93,1.13,3.29,-2.32
13378356,ISC-GEM,2008,6,22,23,56,30.09,141.4250,67.6910,3.10,2.60,136.30,18.10,3.60,6.13,0.10,1.94,18,    gcmt  ,-0.43,0.61,1.15,0.6,1.43,-0.71
13378390,ISC-GEM,2008,6,23,12,32,12.8,153.3310,46.4170,4.80,3.50,149.50,15.00,3.60,5.58,0.10,2.87,17,    gcmt  ,-1.81,1.26,2.31,0.76,-1.31,-0.5
12921521,ISC-GEM,2008,6,25,2,53,27.26,97.1870,1.3260,4.70,3.70,72.70,25.40,3.80,5.70,0.10,4.34,17,    gcmt  ,-0.88,-2.54,1.75,2.92,1.31,-0.86
13378530,ISC-GEM,2008,6,25,15,41,27.08,151.8820,-5.2560,5.40,4.20,56.50,45.00,4.80,5.69,0.10,4.15,17,    gcmt  ,0.17,-0.47,3.73,0.91,-1.29,-3.91
12921545,ISC-GEM,2008,6,26,21,19,15.46,-173.2410,-20.7590,4.20,3.80,144.90,38.00,4.90,6.07,0.10,1.58,18,    gcmt  ,-1.44,-0.73,1.24,0.38,-0.1,0.2
11121070,ISC-GEM,2008,6,27,11,40,14.51,91.8870,10.9440,3.60,3.20,74.50,21.30,3.60,6.57,0.10,0.88,19,    gcmt  ,0.97,0.16,-0.56,-0.2,0.24,-0.41
13378679,ISC-GEM,2008,6,27,13,7,8.32,91.7360,10.8510,4.50,4.30,114.40,12.70,3.50,5.90,0.10,0.86,18,    gcmt  ,0.55,-0.58,-0.5,0.31,0.15,-0.06
13378775,ISC-GEM,2008,6,28,12,54,47.32,91.7610,10.8110,3.70,3.40,52.80,20.40,3.70,6.08,0.10,1.63,18,    gcmt  ,1.29,-0.39,-1.25,0.83,0.51,-0.04
11687482,ISC-GEM,2008,6,29,20,53,3.84,137.4560,45.1060,3.40,3.30,10.00,316.60,5.20,5.97,0.10,1.10,18,    gcmt  ,-0.2,-0.04,-0.18,0.85,-0.64,0.39
13378936,ISC-GEM,2008,6,30,6,17,43.33,-22.0110,-58.2230,5.10,4.70,68.80,10.00,25.00,6.96,0.10,3.44,19,    gcmt  ,3.25,-0.2,0.06,-0.39,0.93,-3.31
13378998,ISC-GEM,2008,7,1,1,54,41.26,-21.7250,-58.1560,8.20,6.40,50.80,10.00,25.00,5.58,0.10,2.91,17,    gcmt  ,1.26,-0.92,1.78,-0.49,0.81,-3.04
13379235,ISC-GEM,2008,7,3,3,2,35.63,-179.7190,-23.3790,4.30,4.30,105.50,562.70,6.50,6.24,0.10,2.81,18,    gcmt  ,-1.52,0.48,-1.27,1.6,-0.38,2.79
12951001,ISC-GEM,2008,7,3,6,34,54.98,-60.4160,10.3480,4.60,3.60,129.80,44.70,5.00,5.70,0.10,4.35,17,    gcmt  ,0.45,1.79,-3.55,-0.84,1.97,3.1
12951048,ISC-GEM,2008,7,5,2,12,4.7,153.0050,53.8090,3.50,3.10,143.80,631.30,6.30,7.71,0.10,4.48,20,    gcmt  ,4.03,-1,-3.26,-2.18,-0.85,-0.77
12951080,ISC-GEM,2008,7,6,1,0,10,151.0370,45.3040,4.60,3.60,151.20,29.00,3.80,5.73,0.10,4.76,17,    gcmt  ,-2,2.32,3.7,1.23,-2.37,-1.71
12951070,ISC-GEM,2008,7,6,9,8,23.19,151.0170,45.3320,4.30,3.50,145.20,31.40,4.00,5.73,0.10,4.90,17,    gcmt  ,-1.73,2.62,3.63,1.36,-2.34,-1.9
13388476,ISC-GEM,2008,7,8,7,42,11.24,128.4330,27.5410,3.40,3.10,93.10,51.30,5.10,5.98,0.10,1.17,18,    gcmt  ,-0.65,0.33,1.05,0.32,-0.56,-0.4
12951128,ISC-GEM,2008,7,8,9,13,6.47,-71.8610,-16.1340,5.20,4.40,83.80,114.80,5.10,6.22,0.10,2.60,18,    gcmt  ,0.71,-0.35,-1.08,1.51,-1.93,0.37
12951203,ISC-GEM,2008,7,11,9,58,48.42,148.1060,-2.9060,7.20,4.70,76.80,20.00,3.70,5.64,0.10,3.51,17,    gcmt  ,-1.74,0.31,0.01,0.1,3.03,1.73
12951262,ISC-GEM,2008,7,13,14,58,32.84,121.1900,21.0210,3.90,3.00,65.30,11.60,3.50,6.20,0.10,2.42,18,    gcmt  ,-1.08,0.35,0.29,-0.51,-2.13,0.79
11121237,ISC-GEM,2008,7,14,4,44,52.55,96.5060,2.1860,4.80,3.80,74.90,33.00,4.50,5.59,0.10,3.02,17,    gcmt  ,-0.32,-1.6,1.59,1.83,1.1,-1.27
13389231,ISC-GEM,2008,7,15,3,26,35.79,27.8120,35.9320,3.00,2.50,156.30,52.00,4.80,6.40,0.10,4.84,18,    gcmt  ,1.26,0.38,-1.22,2.56,3.96,-0.04
11126410,ISC-GEM,2008,7,15,5,7,12.98,-12.2520,-47.2800,12.50,9.20,169.60,15.00,25.00,5.73,0.10,4.82,17,    gcmt  ,-2.12,-0.55,-0.79,-0.43,-4.03,2.91
11126444,ISC-GEM,2008,7,16,8,11,7.62,-172.9080,-16.6330,6.80,6.20,48.20,34.70,4.60,5.67,0.10,3.87,17,    gcmt  ,0.11,0.97,3.49,-1.18,0.24,-3.61
12951376,ISC-GEM,2008,7,17,22,51,56.23,-129.4520,44.2640,6.70,4.40,25.90,18.40,3.50,5.69,0.10,4.23,17,    gcmt  ,3.66,0.89,-1.29,-0.46,-2.85,-2.36
13389545,ISC-GEM,2008,7,19,2,39,29.03,142.3190,37.4870,3.50,3.20,57.40,28.70,3.80,6.92,0.10,2.94,19,    gcmt  ,-1.35,2.31,1.53,0.96,-0.54,-0.17
13389548,ISC-GEM,2008,7,19,2,47,28.98,142.4560,37.5580,5.40,4.30,132.50,29.60,3.80,5.49,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
13389567,ISC-GEM,2008,7,19,9,27,5.09,164.5310,-11.0480,4.10,3.30,50.20,35.00,3.90,6.58,0.10,0.91,19,    gcmt  ,0.51,0.16,-0.85,-0.11,0.5,0.34
11133672,ISC-GEM,2008,7,19,9,34,30.26,164.6310,-11.0710,8.20,6.10,60.60,35.00,4.50,5.49,0.26,       ,    ,          ,       ,       ,       ,       ,       ,       
12951470,ISC-GEM,2008,7,19,11,1,21.31,164.6410,-11.1140,5.30,4.00,57.30,35.00,3.90,6.19,0.10,2.37,18,    gcmt  ,1.21,0.51,-2.26,-0.55,1.12,1.06
12951442,ISC-GEM,2008,7,19,22,39,52.06,-177.2270,-17.3260,4.10,3.90,142.60,387.70,5.40,6.42,0.10,5.17,18,    gcmt  ,-0.21,2.02,-3.5,-0.77,-3.19,3.72
11134010,ISC-GEM,2008,7,20,21,30,30.48,139.6980,27.8260,3.70,3.20,70.50,492.50,6.20,5.84,0.10,6.96,17,    gcmt  ,-0.51,-4.54,-3.2,3.84,-1.04,3.72
11812258,ISC-GEM,2008,7,21,11,30,30.08,142.1300,37.1650,3.80,3.40,100.90,30.90,3.90,5.92,0.10,0.94,18,    gcmt  ,-0.48,0.67,0.53,0.33,-0.26,-0.05
13389912,ISC-GEM,2008,7,23,15,26,20.14,141.5250,39.7860,3.00,2.90,81.50,110.20,4.90,6.80,0.10,1.93,19,    gcmt  ,0.85,1.57,-1.35,-0.18,0.13,0.49
11153647,ISC-GEM,2008,7,24,1,43,15.98,157.6460,50.8920,4.10,2.90,146.50,27.00,3.70,6.22,0.10,2.59,18,    gcmt  ,-1.39,0.6,2.25,0.86,-1.34,-0.85
13389968,ISC-GEM,2008,7,24,7,9,30.98,105.5510,32.7890,3.30,3.10,47.00,15.00,3.80,5.57,0.10,2.81,17,    gcmt  ,-2.31,0.31,1.31,0.18,2.2,1.01
13390023,ISC-GEM,2008,7,25,0,29,22.86,178.9770,51.2720,4.00,2.80,173.40,21.00,3.90,5.87,0.10,7.78,17,    gcmt  ,0.25,1.9,5.72,4.61,-1.24,-5.97
12951679,ISC-GEM,2008,7,27,21,15,42.36,-18.2620,-0.1550,5.30,4.40,158.10,17.00,6.60,5.88,0.10,8.03,17,    gcmt  ,-3.18,-0.98,0.07,0.77,-7.28,3.11
11153887,ISC-GEM,2008,7,28,21,37,33.86,163.1950,-10.5720,6.40,4.90,48.60,20.00,5.00,5.90,0.10,8.80,17,    gcmt  ,-1.49,-1.51,-2.07,0.66,8.22,3.56
11153889,ISC-GEM,2008,7,28,21,40,48.84,163.2050,-10.5720,4.90,4.50,20.00,20.00,4.70,5.96,0.10,1.08,18,    gcmt  ,-0.66,-0.28,-0.22,0.02,0.69,0.89
11153946,ISC-GEM,2008,7,29,20,56,23.04,-118.8080,-54.5750,10.10,7.40,161.60,10.00,25.00,5.72,0.10,4.62,17,    gcmt  ,-1.81,0.3,-0.32,-0.29,4.16,2.13
11154064,ISC-GEM,2008,8,1,8,32,43.59,104.7220,32.0650,3.20,3.00,69.00,12.70,3.60,5.68,0.10,4.12,17,    gcmt  ,-3.15,-2.04,2.71,-1.76,-1.03,0.44
11154066,ISC-GEM,2008,8,1,10,35,24.39,120.7700,13.6000,4.40,3.20,66.50,136.00,5.00,5.56,0.10,2.73,17,    gcmt  ,-1.29,-0.6,2.52,-0.46,1.45,-1.23
11154150,ISC-GEM,2008,8,4,4,42,14.59,156.3200,49.8990,4.90,3.60,151.10,75.00,4.90,5.74,0.10,4.98,17,    gcmt  ,0.69,4.86,-0.54,0.7,-0.56,-0.16
13390864,ISC-GEM,2008,8,4,20,45,12.28,130.3060,-5.9150,4.60,2.90,63.90,160.00,5.10,6.26,0.10,2.99,18,    gcmt  ,1.22,-0.38,-2.87,-0.19,1.59,1.66
12099692,ISC-GEM,2008,8,5,9,49,17.71,105.5890,32.7670,3.20,3.00,45.30,10.00,3.60,5.97,0.10,1.11,18,    gcmt  ,-0.96,0.01,1.09,0.18,0.37,-0.12
13391027,ISC-GEM,2008,8,6,22,41,6.74,117.7230,-8.1060,4.00,3.20,53.80,49.60,5.30,5.93,0.10,0.97,18,    gcmt  ,0.9,-0.09,0.01,-0.29,-0.19,-0.91
